condition,drugName,avg_rating,reviews_count,score
Indigestion,Omeprazole,8.363636363636363,11,7.411410126616664
Indigestion,Pepto-Bismol,10.0,4,7.407267743386202
Indigestion,Phillips' Milk of Magnesia,8.25,4,7.165888433041375
Indigestion,Prilosec,8.5,2,7.1041023910444405
Indigestion,Prilosec OTC,10.0,3,7.314670162792853
Indigestion,Ranitidine,7.7,10,7.194593273091424
Indigestion,Tums Regular Strength,7.5,2,7.030028316970366
Indigestion,Tums Smoothies,1.0,1,6.761952483007688
Indigestion,Zantac,10.0,2,7.215213502155551
Indigestion,Zantac 150,1.0,1,6.761952483007688
Infection Prophylaxis,Bactrim DS,8.5,2,7.1041023910444405
Infection Prophylaxis,Cipro,1.0,1,6.761952483007688
Infection Prophylaxis,Ciprofloxacin,1.0,1,6.761952483007688
Infection Prophylaxis,Sulfamethoxazole / trimethoprim,7.4,5,7.060358818606663
Infectious Diarrhea,Ciprofloxacin,4.0,1,6.877337098392304
Inflammatory Bowel Disease,Apriso,10.0,1,7.108106329161535
Inflammatory Bowel Disease,Asacol,9.0,1,7.0696447906999955
Inflammatory Bowel Disease,Budesonide,8.416666666666666,12,7.454344988059456
Inflammatory Bowel Disease,Entocort EC,8.285714285714286,7,7.275336392443746
Inflammatory Bowel Disease,Mesalamine,7.25,4,7.027957398558616
Inflammatory Bowel Disease,Pentasa,9.0,1,7.0696447906999955
Inflammatory Bowel Disease,Prednisone,6.0,4,6.855543605455168
Inflammatory Bowel Disease,Sulfasalazine,10.0,2,7.215213502155551
Inflammatory Bowel Disease,Sulfazine,10.0,1,7.108106329161535
Inflammatory Conditions,Betamethasone,9.5,2,7.178176465118515
Inflammatory Conditions,Decadron,3.0,7,6.119086392443746
Inflammatory Conditions,Depo-Medrol,7.8,5,7.12702548527333
Inflammatory Conditions,Dexamethasone,6.066666666666666,30,6.487468446512724
Inflammatory Conditions,Dexamethasone Intensol,5.5,2,6.881880168822218
Inflammatory Conditions,Doans Pills Extra Strength,6.0,1,6.9542601753153805
Inflammatory Conditions,Horse chestnut,8.0,1,7.031183252238457
Inflammatory Conditions,Hydrocortisone,9.0,1,7.0696447906999955
Inflammatory Conditions,Magnesium salicylate,6.0,1,6.9542601753153805
Inflammatory Conditions,Medrol,1.0,1,6.761952483007688
Inflammatory Conditions,Medrol Dosepak,9.2,5,7.360358818606663
Inflammatory Conditions,Meloxicam,6.782608695652174,115,6.8200768897014274
Inflammatory Conditions,Methylprednisolone,7.5625,112,7.458472734001459
Inflammatory Conditions,Mobic,6.931034482758621,29,6.959458602929628
Inflammatory Conditions,Prednisolone,4.5,8,6.388204986612117
Inflammatory Conditions,Prednisone,7.7560975609756095,82,7.577670696805606
Inflammatory Conditions,Rayos,9.0,1,7.0696447906999955
Inflammatory Conditions,Solu-Medrol,9.666666666666666,3,7.278955877078568
Influenza,Acetaminophen / chlorpheniramine,8.0,1,7.031183252238457
Influenza,Acetaminophen / phenyltoloxamine,10.0,1,7.108106329161535
Influenza,Coricidin HBP Cold & Flu,8.0,1,7.031183252238457
Influenza,Oseltamivir,6.918454935622318,233,6.925623118442636
Influenza,Relenza,5.5,2,6.881880168822218
Influenza,Tamiflu,6.894273127753304,227,6.904010970469047
Influenza,Zanamivir,5.5,2,6.881880168822218
Influenza Prophylaxis,FluMist,3.3333333333333335,9,6.023846016417644
Influenza Prophylaxis,FluMist Quadrivalent,1.0,1,6.761952483007688
Influenza Prophylaxis,Fluzone,1.0,1,6.761952483007688
Influenza Prophylaxis,"Influenza virus vaccine, inactivated",7.25,4,7.027957398558616
Influenza Prophylaxis,"Influenza virus vaccine, live, trivalent",3.1,10,5.880307558805711
Influenza Prophylaxis,Oseltamivir,4.666666666666667,6,6.542282727683867
Influenza Prophylaxis,Tamiflu,2.25,4,6.338302226144823
Insomnia,Acetaminophen / diphenhydramine,7.0625,16,7.019774745321948
Insomnia,Advil PM,9.0,1,7.0696447906999955
Insomnia,Ambien,7.364829396325459,381,7.341898434872413
Insomnia,Ambien CR,6.88135593220339,59,6.914413863788093
Insomnia,Amitriptyline,7.1891891891891895,148,7.160755864498265
Insomnia,Aspirin / diphenhydramine,9.0,1,7.0696447906999955
Insomnia,Ativan,7.476190476190476,21,7.213277490395649
Insomnia,Belsomra,3.660377358490566,265,3.9476233260627582
Insomnia,Benadryl,6.25,4,6.890026364075857
Insomnia,Benadryl Allergy,6.5,4,6.924509122696547
Insomnia,Butabarbital,9.0,1,7.0696447906999955
Insomnia,Chloral hydrate,8.4375,16,7.556360111175607
Insomnia,Clonazepam,7.543689320388349,103,7.436021598110937
Insomnia,Compoz Nighttime Sleep Aid,9.0,2,7.141139428081478
Insomnia,Dalmane,8.727272727272727,11,7.522521237727775
Insomnia,Desyrel,6.090909090909091,11,6.716965682172219
Insomnia,Desyrel Dividose,7.0,1,6.992721713776919
Insomnia,Dimenhydrinate,9.666666666666666,3,7.278955877078568
Insomnia,Diphenhydramine,6.464285714285714,84,6.585419858332109
Insomnia,Diphenhydramine / ibuprofen,9.0,1,7.0696447906999955
Insomnia,Diphenhydramine / naproxen,6.2727272727272725,11,6.772521237727775
Insomnia,Doral,9.333333333333334,3,7.243241591364282
Insomnia,Doxepin,6.541176470588235,170,6.599029561836923
Insomnia,Doxylamine,6.833333333333333,102,6.864651689434645
Insomnia,Edluar,8.875,8,7.448811047218178
Insomnia,Elavil,7.611111111111111,18,7.251413129260463
Insomnia,Estazolam,9.428571428571429,14,7.866942680979484
Insomnia,Eszopiclone,6.223809523809524,210,6.305577721524254
Insomnia,Ethchlorvynol,10.0,1,7.108106329161535
Insomnia,Excedrin PM,9.0,2,7.141139428081478
Insomnia,Flurazepam,8.571428571428571,21,7.713277490395649
Insomnia,Gabapentin,7.7936507936507935,63,7.56603141543409
Insomnia,Halcion,9.210526315789474,19,7.950244649049997
Insomnia,Headache Relief PM,6.0,1,6.9542601753153805
Insomnia,Hetlioz,10.0,1,7.108106329161535
Insomnia,Intermezzo,9.666666666666666,6,7.510024663167738
Insomnia,Klonopin,9.0,14,7.713096527133331
Insomnia,Lorazepam,8.084745762711865,59,7.75965195902619
Insomnia,Lunesta,6.517441860465116,172,6.577719617046699
Insomnia,Melatonin,6.888,125,6.9054050970546665
Insomnia,Mirtazapine,7.386503067484663,163,7.334099811479787
Insomnia,Nembutal Sodium,10.0,1,7.108106329161535
Insomnia,Neurontin,8.2,5,7.193692151939996
Insomnia,Nytol,6.6,5,6.9270254852733295
Insomnia,Olanzapine,7.333333333333333,27,7.169437779965383
Insomnia,Oxazepam,8.0,4,7.1314056744206855
Insomnia,Pentobarbital,10.0,1,7.108106329161535
Insomnia,Phenobarbital,8.0,1,7.031183252238457
Insomnia,Prosom,9.0,1,7.0696447906999955
Insomnia,Quazepam,9.6,5,7.4270254852733295
Insomnia,Quetiapine,7.946502057613169,243,7.857502852829104
Insomnia,Ramelteon,4.639344262295082,61,5.323380983234882
Insomnia,Remeron,7.809523809523809,21,7.365451403439128
Insomnia,Remeron SolTab,10.0,1,7.108106329161535
Insomnia,Restoril,7.655172413793103,58,7.455551380219276
Insomnia,Rozerem,4.849056603773585,53,5.536035443053845
Insomnia,Secobarbital,10.0,5,7.493692151939996
Insomnia,Seconal,10.0,2,7.215213502155551
Insomnia,Seconal Sodium,10.0,3,7.314670162792853
Insomnia,Seroquel,8.278688524590164,61,7.9047763320720925
Insomnia,Seroquel XR,8.166666666666666,6,7.219702082522577
Insomnia,Silenor,6.852631578947369,95,6.881756371318332
Insomnia,Simply Sleep,5.583333333333333,12,6.535426069140537
Insomnia,Sinequan,9.0,1,7.0696447906999955
Insomnia,Sleep Aid,8.0,4,7.1314056744206855
Insomnia,Sominex,7.368421052631579,19,7.154790103595452
Insomnia,Somnote,9.11111111111111,9,7.553257781123525
Insomnia,Sonata,5.666666666666667,42,6.161354694898506
Insomnia,Suvorexant,3.688644688644689,273,3.9658079347590602
Insomnia,Tasimelteon,10.0,1,7.108106329161535
Insomnia,Temazepam,6.818965517241379,232,6.835839550810116
Insomnia,Trazodone,6.686653771760155,517,6.7007578681885605
Insomnia,Triazolam,9.166666666666666,36,8.275586304232785
Insomnia,Tryptophan,9.75,4,7.372784984765513
Insomnia,Tylenol PM,6.363636363636363,11,6.800299015505552
Insomnia,Unisom SleepGels,4.666666666666667,9,6.376787192888232
Insomnia,Unisom SleepMelts,9.0,1,7.0696447906999955
Insomnia,Unisom SleepTabs,6.0588235294117645,34,6.454419738274574
Insomnia,Valerian,4.0,2,6.770769057711107
Insomnia,Vanatrip,7.0,1,6.992721713776919
Insomnia,Zaleplon,5.581081081081081,74,5.937482470284847
Insomnia,Zolpidem,7.335473515248796,623,7.322238834194753
Insomnia,Zolpimist,6.833333333333333,6,6.961637566393544
Insomnia,Zyprexa,7.133333333333334,15,7.045269113954998
Insomnia,ZzzQuil,2.0,3,6.457527305649997
"Insomnia, Stimulant-Associated",Catapres,6.0,2,6.918917205859255
"Insomnia, Stimulant-Associated",Clonidine,7.321428571428571,28,7.166240840720752
Insulin Resistance Syndrome,Fortamet,10.0,1,7.108106329161535
Insulin Resistance Syndrome,Glucophage,6.75,4,6.958991881317237
Insulin Resistance Syndrome,Glucophage XR,9.0,1,7.0696447906999955
Insulin Resistance Syndrome,Humulin R U-500 (Concentrated),10.0,1,7.108106329161535
Insulin Resistance Syndrome,Insulin regular,10.0,1,7.108106329161535
Insulin Resistance Syndrome,Metformin,8.0,21,7.4524079251782585
Intermittent Claudication,Cilostazol,7.8,5,7.12702548527333
Intermittent Claudication,Pentoxifylline,8.5,4,7.2003711916620645
Intermittent Claudication,Pletal,7.0,3,6.993241591364282
Intermittent Claudication,Trental,8.333333333333334,3,7.1360987342214255
Intermittent Explosive Disorde,Quetiapine,10.0,2,7.215213502155551
Interstitial Cystitis,Amitriptyline,8.7,40,8.043242531664614
Interstitial Cystitis,Atarax,8.0,1,7.031183252238457
Interstitial Cystitis,Azo Urinary Pain Relief,6.0,3,6.8860987342214255
Interstitial Cystitis,Azo-Standard,9.0,3,7.207527305649997
Interstitial Cystitis,Elavil,8.125,8,7.266992865399996
Interstitial Cystitis,Elmiron,7.666666666666667,57,7.461106884856096
Interstitial Cystitis,Hydroxyzine,6.0,3,6.8860987342214255
Interstitial Cystitis,Imipramine,9.0,1,7.0696447906999955
Interstitial Cystitis,Pentosan polysulfate sodium,7.783333333333333,60,7.550714877155293
Interstitial Cystitis,Phenazopyridine,8.451612903225806,31,7.8001922242535695
Interstitial Cystitis,Pyridium,7.75,8,7.176083774490905
Interstitial Cystitis,Sanctura,10.0,1,7.108106329161535
Interstitial Cystitis,Sanctura XR,10.0,1,7.108106329161535
Interstitial Cystitis,Tofranil,9.0,1,7.0696447906999955
Interstitial Cystitis,Trospium,10.0,2,7.215213502155551
Interstitial Cystitis,Uristat,9.0,3,7.207527305649997
Intraabdominal Infection,Avelox,8.0,1,7.031183252238457
Intraabdominal Infection,Ceftriaxone,10.0,1,7.108106329161535
Intraabdominal Infection,Clindamycin,9.0,1,7.0696447906999955
Intraabdominal Infection,Flagyl,6.0,2,6.918917205859255
Intraabdominal Infection,Metronidazole,6.75,4,6.958991881317237
Intraabdominal Infection,Moxifloxacin,8.0,1,7.031183252238457
Intraabdominal Infection,Rocephin,10.0,1,7.108106329161535
Intraocular Hypertension,Bimatoprost,4.5,2,6.807806094748144
Intraocular Hypertension,Brimonidine,8.0,1,7.031183252238457
Intraocular Hypertension,Brimonidine / timolol,10.0,1,7.108106329161535
Intraocular Hypertension,Combigan,10.0,1,7.108106329161535
Intraocular Hypertension,Latanoprost,8.5,4,7.2003711916620645
Intraocular Hypertension,Lumigan,7.0,1,6.992721713776919
Intraocular Hypertension,Tafluprost,9.0,1,7.0696447906999955
Intraocular Hypertension,Timolol,4.0,1,6.877337098392304
Intraocular Hypertension,Timoptic,4.0,1,6.877337098392304
Intraocular Hypertension,Travatan,10.0,1,7.108106329161535
Intraocular Hypertension,Travatan Z,10.0,1,7.108106329161535
Intraocular Hypertension,Travoprost,10.0,2,7.215213502155551
Intraocular Hypertension,Xalatan,9.333333333333334,3,7.243241591364282
Intraocular Hypertension,Zioptan,9.0,1,7.0696447906999955
Iritis,Kenalog-40,10.0,1,7.108106329161535
Iritis,Lotemax,5.0,2,6.844843131785181
Iritis,Loteprednol,5.0,2,6.844843131785181
Iritis,Loteprednol / tobramycin,7.0,1,6.992721713776919
Iritis,Prednisolone,8.0,1,7.031183252238457
Iritis,Triamcinolone,10.0,1,7.108106329161535
Iritis,Zylet,7.0,1,6.992721713776919
Iron Deficiency Anemia,Feraheme,10.0,2,7.215213502155551
Iron Deficiency Anemia,Ferrous fumarate,10.0,1,7.108106329161535
Iron Deficiency Anemia,Ferrous fumarate / iron polysaccharide,10.0,1,7.108106329161535
Iron Deficiency Anemia,Ferrous gluconate,9.333333333333334,3,7.243241591364282
Iron Deficiency Anemia,Ferrous sulfate,6.3076923076923075,13,6.758178014689471
Iron Deficiency Anemia,Ferumoxytol,10.0,2,7.215213502155551
Iron Deficiency Anemia,Heme iron polypeptide,6.5,2,6.955954242896293
Iron Deficiency Anemia,Iron polysaccharide,9.2,5,7.360358818606663
Iron Deficiency Anemia,Iron sucrose,7.8,5,7.12702548527333
Iron Deficiency Anemia,Niferex,8.666666666666666,3,7.171813019935711
Iron Deficiency Anemia,Poly Iron,10.0,1,7.108106329161535
Iron Deficiency Anemia,ProFe,10.0,1,7.108106329161535
Iron Deficiency Anemia,Proferrin-ES,6.5,2,6.955954242896293
Iron Deficiency Anemia,Slow Fe,7.333333333333333,3,7.028955877078568
Iron Deficiency Anemia,Tandem,10.0,1,7.108106329161535
Iron Deficiency Anemia,Venofer,7.75,4,7.096922915799995
Irritable Bowel Syndrome,Acidophilus,10.0,2,7.215213502155551
Irritable Bowel Syndrome,Alosetron,9.631578947368421,19,8.132062830868179
Irritable Bowel Syndrome,Amitiza,6.521739130434782,46,6.687475557157745
Irritable Bowel Syndrome,Amitriptyline,8.807017543859649,57,8.253789811685364
Irritable Bowel Syndrome,Anafranil,8.0,1,7.031183252238457
Irritable Bowel Syndrome,Atropine / hyoscyamine / phenobarbital / scopolamine,9.181818181818182,22,8.017250309748935
Irritable Bowel Syndrome,Belladonna,1.0,1,6.761952483007688
Irritable Bowel Syndrome,Belladonna Tincture,1.0,1,6.761952483007688
Irritable Bowel Syndrome,Bentyl,7.46969696969697,66,7.338579830309889
Irritable Bowel Syndrome,Chlordiazepoxide / clidinium,9.023255813953488,43,8.276628890561764
Irritable Bowel Syndrome,Cholestyramine,9.083333333333334,36,8.226405976363932
Irritable Bowel Syndrome,Cholestyramine Light,9.0,1,7.0696447906999955
Irritable Bowel Syndrome,Clomipramine,8.0,1,7.031183252238457
Irritable Bowel Syndrome,Desipramine,9.0,7,7.431586392443746
Irritable Bowel Syndrome,Dicyclomine,7.8059701492537314,134,7.678055123007547
Irritable Bowel Syndrome,Donnatal,9.61111111111111,18,8.088622431586044
Irritable Bowel Syndrome,Doxepin,7.75,4,7.096922915799995
Irritable Bowel Syndrome,Effexor XR,9.0,1,7.0696447906999955
Irritable Bowel Syndrome,Eluxadoline,6.648,125,6.7054050970546655
Irritable Bowel Syndrome,EnteraGam,6.555555555555555,9,6.876787192888232
Irritable Bowel Syndrome,Escitalopram,8.375,8,7.327598926006057
Irritable Bowel Syndrome,HyoMax,8.0,1,7.031183252238457
Irritable Bowel Syndrome,HyoMax SL,6.0,2,6.918917205859255
Irritable Bowel Syndrome,Hyoscyamine,8.254545454545454,55,7.860134556977498
Irritable Bowel Syndrome,Hyosyne,7.5,2,7.030028316970366
Irritable Bowel Syndrome,Imipramine,7.0,1,6.992721713776919
Irritable Bowel Syndrome,Immune globulin oral,6.555555555555555,9,6.876787192888232
Irritable Bowel Syndrome,Konsyl,10.0,1,7.108106329161535
Irritable Bowel Syndrome,Lactobacillus acidophilus,9.6,5,7.4270254852733295
Irritable Bowel Syndrome,Levsin,6.8,10,6.937450415948568
Irritable Bowel Syndrome,Levsin SL,9.75,4,7.372784984765513
Irritable Bowel Syndrome,Lexapro,10.0,1,7.108106329161535
Irritable Bowel Syndrome,Librax,9.11111111111111,36,8.242799418986884
Irritable Bowel Syndrome,Linaclotide,7.186567164179104,134,7.156042544391194
Irritable Bowel Syndrome,Linzess,7.144,125,7.1187384303879995
Irritable Bowel Syndrome,Lotronex,9.647058823529411,17,8.066922965671425
Irritable Bowel Syndrome,Lubiprostone,6.521739130434782,46,6.687475557157745
Irritable Bowel Syndrome,Metamucil,6.0,4,6.855543605455168
Irritable Bowel Syndrome,Methscopolamine,6.875,8,6.9639625623696935
Irritable Bowel Syndrome,Nortriptyline,8.96551724137931,29,8.052051195522221
Irritable Bowel Syndrome,Pamine,8.5,2,7.1041023910444405
Irritable Bowel Syndrome,Pamine Forte,6.0,3,6.8860987342214255
Irritable Bowel Syndrome,Phenohytro,1.0,1,6.761952483007688
Irritable Bowel Syndrome,Psyllium,6.8,5,6.960358818606663
Irritable Bowel Syndrome,Questran,7.0,3,6.993241591364282
Irritable Bowel Syndrome,Rifaximin,6.348837209302325,43,6.585452419973528
Irritable Bowel Syndrome,Symax Duotab,8.6,5,7.260358818606663
Irritable Bowel Syndrome,Tegaserod,9.666666666666666,12,7.859750393464862
Irritable Bowel Syndrome,Venlafaxine,8.222222222222221,9,7.317963663476467
Irritable Bowel Syndrome,Viberzi,6.653225806451613,124,6.710139359451006
Irritable Bowel Syndrome,Xifaxan,5.964285714285714,28,6.449259708645281
Irritable Bowel Syndrome,Zelnorm,9.666666666666666,12,7.859750393464862
Ischemic Stroke,Clopidogrel,7.0,7,6.994086392443746
Ischemic Stroke,Nimodipine,10.0,1,7.108106329161535
Ischemic Stroke,Nimotop,10.0,1,7.108106329161535
Ischemic Stroke,Plavix,6.5,6,6.897121437361286
"Ischemic Stroke, Prophylaxis",Aggrenox,6.071428571428571,14,6.66181447585128
"Ischemic Stroke, Prophylaxis",Aspirin / dipyridamole,6.071428571428571,14,6.66181447585128
"Ischemic Stroke, Prophylaxis",Clopidogrel,10.0,1,7.108106329161535
"Ischemic Stroke, Prophylaxis",Plavix,10.0,1,7.108106329161535
Jet Lag,Melatonin,10.0,1,7.108106329161535
Joint Infection,Ceftriaxone,2.0,1,6.800414021469226
Joint Infection,Rocephin,2.0,1,6.800414021469226
Juvenile Idiopathic Arthritis,Abatacept,7.0,2,6.992991279933329
Juvenile Idiopathic Arthritis,Actemra,7.75,4,7.096922915799995
Juvenile Idiopathic Arthritis,Adalimumab,9.5,2,7.178176465118515
Juvenile Idiopathic Arthritis,Enbrel,9.0,3,7.207527305649997
Juvenile Idiopathic Arthritis,Etanercept,9.0,3,7.207527305649997
Juvenile Idiopathic Arthritis,Humira,9.5,2,7.178176465118515
Juvenile Idiopathic Arthritis,Infliximab,9.0,1,7.0696447906999955
Juvenile Idiopathic Arthritis,Orencia,7.0,2,6.992991279933329
Juvenile Idiopathic Arthritis,Remicade,9.0,1,7.0696447906999955
Juvenile Idiopathic Arthritis,Tocilizumab,7.75,4,7.096922915799995
Juvenile Rheumatoid Arthritis,Aleve,3.6666666666666665,3,6.6360987342214255
Juvenile Rheumatoid Arthritis,Azulfidine,5.0,1,6.915798636853842
Juvenile Rheumatoid Arthritis,Celebrex,8.0,1,7.031183252238457
Juvenile Rheumatoid Arthritis,Celecoxib,8.0,1,7.031183252238457
Juvenile Rheumatoid Arthritis,Enbrel,8.0,9,7.259140134064703
Juvenile Rheumatoid Arthritis,Etanercept,7.9,10,7.251736130234282
Juvenile Rheumatoid Arthritis,Etodolac,10.0,1,7.108106329161535
Juvenile Rheumatoid Arthritis,Meloxicam,3.5,2,6.73373202067407
Juvenile Rheumatoid Arthritis,Naproxen,3.6666666666666665,3,6.6360987342214255
Juvenile Rheumatoid Arthritis,Sulfasalazine,6.0,2,6.918917205859255
Juvenile Rheumatoid Arthritis,Sulindac,9.0,1,7.0696447906999955
Keratitis,Lotemax,5.0,1,6.915798636853842
Keratitis,Loteprednol,5.0,1,6.915798636853842
Keratoconjunctivitis Sicca,Cyclosporine,5.023255813953488,43,5.74721712585588
Keratoconjunctivitis Sicca,Restasis,5.486486486486487,37,6.0937220090032245
Keratosis,Aldara,8.6,5,7.260358818606663
Keratosis,Carac,9.5,6,7.477766598651609
Keratosis,Collagenase,7.0,1,6.992721713776919
Keratosis,Collagenase Santyl,7.0,1,6.992721713776919
Keratosis,Diclofenac,4.75,4,6.683129812351719
Keratosis,Efudex,7.8125,16,7.312457672151217
Keratosis,Fluoroplex,10.0,1,7.108106329161535
Keratosis,Fluorouracil,8.428571428571429,35,7.830179409303332
Keratosis,Imiquimod,7.255813953488372,43,7.158981831738233
Keratosis,Ingenol,8.0,1,7.031183252238457
Keratosis,Picato,8.0,1,7.031183252238457
Keratosis,Solaraze,4.75,4,6.683129812351719
Keratosis,Zyclara,7.363636363636363,33,7.203633871693101
Kidney Infections,Amoxicillin / clavulanate,5.5,4,6.786578088213789
Kidney Infections,Augmentin,5.5,2,6.881880168822218
Kidney Infections,Bactrim,4.777777777777778,9,6.406198957594114
Kidney Infections,Bactrim DS,3.0,2,6.696694983637033
Kidney Infections,Ceftriaxone,5.5,2,6.881880168822218
Kidney Infections,Cephalexin,8.25,12,7.400290934005403
Kidney Infections,Cipro,4.357142857142857,14,6.046429860466664
Kidney Infections,Ciprofloxacin,5.2272727272727275,44,5.86682267475652
Kidney Infections,Hiprex,10.0,1,7.108106329161535
Kidney Infections,Keflex,9.5,2,7.178176465118515
Kidney Infections,Levaquin,7.230769230769231,13,7.073967488373682
Kidney Infections,Levofloxacin,6.733333333333333,15,6.895269113954997
Kidney Infections,Methenamine,10.0,1,7.108106329161535
Kidney Infections,Piperacillin / tazobactam,7.0,1,6.992721713776919
Kidney Infections,Rocephin,5.5,2,6.881880168822218
Kidney Infections,SMZ-TMP DS,1.0,1,6.761952483007688
Kidney Infections,Septra,2.0,1,6.800414021469226
Kidney Infections,Septra DS,5.5,2,6.881880168822218
Kidney Infections,Sulfamethoxazole / trimethoprim,4.6,20,5.929128101293331
Kidney Infections,Zosyn,7.0,1,6.992721713776919
Klinefelter Syndrome,Testosterone,10.0,1,7.108106329161535
Labor Induction,Cervidil,3.8,5,6.460358818606663
Labor Induction,Dinoprostone,3.8,5,6.460358818606663
Labor Induction,Misoprostol,8.0,1,7.031183252238457
Labor Induction,Oxytocin,10.0,1,7.108106329161535
Labor Induction,Pitocin,10.0,1,7.108106329161535
Labor Pain,Butorphanol,6.5,14,6.815660629697433
Labor Pain,Naropin Polyamp,1.0,1,6.761952483007688
Labor Pain,Ropivacaine,1.0,1,6.761952483007688
Labor Pain,Stadol,6.923076923076923,13,6.968704330478944
Lactation Augmentation,Metoclopramide,5.428571428571429,7,6.650336392443746
Lactation Augmentation,Reglan,6.166666666666667,6,6.832605308329028
Lactose Intolerance,Lactaid,5.166666666666667,6,6.639056921232254
Lactose Intolerance,Lactaid Ultra,5.0,1,6.915798636853842
Lactose Intolerance,Lactase,4.076923076923077,13,5.9950201199526285
Left Ventricular Dysfunction,Benazepril,8.0,1,7.031183252238457
Left Ventricular Dysfunction,Carvedilol,9.125,8,7.509417107824239
Left Ventricular Dysfunction,Coreg,8.833333333333334,6,7.348734340587093
Left Ventricular Dysfunction,Diovan,9.5,2,7.178176465118515
Left Ventricular Dysfunction,Enalapril,6.666666666666667,3,6.957527305649997
Left Ventricular Dysfunction,Metoprolol,6.5,2,6.955954242896293
Left Ventricular Dysfunction,Toprol-XL,8.0,1,7.031183252238457
Left Ventricular Dysfunction,Valsartan,9.5,2,7.178176465118515
Left Ventricular Dysfunction,Vasotec,9.0,1,7.0696447906999955
Legionella Pneumonia,Clarithromycin,1.0,1,6.761952483007688
Lennox-Gastaut Syndrome,Banzel,10.0,5,7.493692151939996
Lennox-Gastaut Syndrome,Clobazam,6.142857142857143,7,6.806586392443746
Lennox-Gastaut Syndrome,Felbamate,10.0,1,7.108106329161535
Lennox-Gastaut Syndrome,Felbatol,10.0,1,7.108106329161535
Lennox-Gastaut Syndrome,Onfi,5.5,6,6.703573050264512
Lennox-Gastaut Syndrome,Rufinamide,10.0,5,7.493692151939996
Leukemia,Dasatinib,5.5,2,6.881880168822218
Leukemia,Prednisone,9.0,2,7.141139428081478
Leukemia,Sprycel,5.5,2,6.881880168822218
Leukocytoclastic Vasculitis,Dapsone,5.0,2,6.844843131785181
Lewy Body Dementia,Donepezil,9.333333333333334,3,7.243241591364282
Lichen Planus,Clobetasol,10.0,3,7.314670162792853
Lichen Planus,Clobex,10.0,1,7.108106329161535
Lichen Planus,Fluocinonide,10.0,2,7.215213502155551
Lichen Planus,Kenalog-40,6.0,1,6.9542601753153805
Lichen Planus,Prednisone,9.0,4,7.2693367089034435
Lichen Planus,Triamcinolone,5.666666666666667,3,6.850384448507139
Lichen Sclerosus,Betamethasone,9.0,1,7.0696447906999955
Lichen Sclerosus,Clobetasol,9.0,5,7.32702548527333
Lichen Sclerosus,Clobex,10.0,1,7.108106329161535
Lichen Sclerosus,Cutivate,9.5,2,7.178176465118515
Lichen Sclerosus,Fluocinolone,10.0,1,7.108106329161535
Lichen Sclerosus,Fluticasone,9.5,2,7.178176465118515
Lichen Sclerosus,Prednisone,9.0,1,7.0696447906999955
Lichen Sclerosus,Synalar,10.0,1,7.108106329161535
Lichen Sclerosus,Temovate,10.0,1,7.108106329161535
Light Anesthesia,Ativan,10.0,2,7.215213502155551
Light Anesthesia,Diazepam,7.666666666666667,3,7.064670162792853
Light Anesthesia,Lorazepam,9.8,5,7.460358818606663
Light Anesthesia,Midazolam,4.0,16,5.824652794102436
Light Anesthesia,Valium,6.5,2,6.955954242896293
Light Anesthesia,Versed,3.769230769230769,13,5.889756962057892
Light Sedation,Chlordiazepoxide,7.0,3,6.993241591364282
Light Sedation,Chlorpromazine,7.75,4,7.096922915799995
Light Sedation,Demerol,8.0,5,7.160358818606663
Light Sedation,Diazepam,8.666666666666666,6,7.316476276070963
Light Sedation,Librium,7.0,3,6.993241591364282
Light Sedation,Meperidine,8.0,5,7.160358818606663
Light Sedation,Midazolam,5.764705882352941,17,6.495494394242854
Light Sedation,Phenergan,6.833333333333333,6,6.961637566393544
Light Sedation,Promethazine,6.454545454545454,11,6.82807679328333
Light Sedation,Secobarbital,10.0,1,7.108106329161535
Light Sedation,Seconal,10.0,1,7.108106329161535
Light Sedation,Thorazine,7.75,4,7.096922915799995
Light Sedation,Valium,9.666666666666666,3,7.278955877078568
Light Sedation,Versed,5.5,14,6.4566862707230745
Linear IgA Disease,Dapsone,10.0,1,7.108106329161535
Lipodystrophy,Egrifta,6.4,5,6.893692151939996
Lipodystrophy,Tesamorelin,6.4,5,6.893692151939996
Liver Magnetic Resonance Imaging,Eovist,5.5,2,6.881880168822218
Liver Magnetic Resonance Imaging,Gadoxetate disodium,5.5,2,6.881880168822218
Local Anesthesia,Bupivacaine,9.333333333333334,3,7.243241591364282
Local Anesthesia,Dibucaine,10.0,1,7.108106329161535
Local Anesthesia,Lidocaine,10.0,1,7.108106329161535
Local Anesthesia,Marcaine,8.0,1,7.031183252238457
Local Anesthesia,Mepivacaine,4.5,2,6.807806094748144
Local Anesthesia,Nupercainal,10.0,1,7.108106329161535
Local Anesthesia,Polocaine,8.0,1,7.031183252238457
Local Anesthesia,Sensorcaine-MPF,10.0,1,7.108106329161535
Local Anesthesia,Solarcaine Burn Relief,10.0,1,7.108106329161535
Lyme Disease,Ceftin,8.0,5,7.160358818606663
Lyme Disease,Ceftriaxone,9.0,1,7.0696447906999955
Lyme Disease,Cefuroxime,8.0,5,7.160358818606663
Lyme Disease,Doxy 100,5.0,2,6.844843131785181
Lyme Disease,Doxycycline,8.0,32,7.558083588740349
